claim_id,policy_id,claim_type,claim_amount,days_since_policy_start,num_prior_claims,incident_report_delay_days,is_weekend_claim,claim_channel,fraud_label
203305,51756,Motor,397.97,2189,0,1,0,Online,0
203306,54861,Home,718.01,1320,1,5,0,Phone,0
203307,51782,Motor,2173.06,1203,0,6,1,Online,0
203308,53234,Travel,1571.51,655,0,4,0,Broker,0
203309,51032,Travel,1634.34,2108,1,5,1,Phone,0
203310,54977,Travel,6567.98,240,1,7,0,Phone,0
203311,52556,Motor,1535.89,2400,0,1,1,Online,0
203312,51935,Motor,1190.88,1379,1,2,0,Phone,0
203313,51707,Motor,5246.13,186,3,6,0,Online,1
203314,51202,Motor,2503.73,1605,2,2,1,Online,1
203315,51415,Motor,2939.91,3135,1,11,0,Online,0
203316,50924,Motor,3636.91,2133,1,2,1,Online,0
203317,53936,Motor,2432.69,2315,0,3,0,Broker,1
203318,51727,Home,1806.58,1240,1,3,0,Broker,0
203319,53010,Home,1138.79,2562,0,7,0,Phone,0
203320,51567,Motor,1292.22,766,1,5,0,Online,0
203321,53521,Travel,472.36,2800,0,2,0,Online,0
203322,54152,Motor,4082.34,3337,1,5,0,Broker,0
203323,54905,Travel,904.74,1942,1,2,0,Online,0
203324,53886,Motor,2447.81,2200,1,3,0,Online,0
203325,54289,Home,1199.43,2705,0,3,0,Online,0
203326,52629,Home,1444.6,2856,2,5,0,Phone,0
203327,51923,Motor,3752.67,2088,0,6,0,Phone,0
203328,51766,Motor,2554.49,3123,3,3,0,Online,0
203329,51066,Motor,1418.12,1398,2,6,1,Broker,0
203330,50770,Home,5469.44,2029,2,2,0,Phone,0
203331,51368,Motor,1889.09,2767,0,4,0,Phone,0
203332,55875,Motor,1905.19,2065,2,2,1,Phone,0
203333,53134,Motor,1335.07,2436,1,3,0,Broker,1
203334,51294,Home,3993.78,1689,1,3,0,Online,1
203335,50455,Motor,2151.21,2703,1,9,1,Online,1
203336,53833,Home,1819.89,491,0,5,1,Phone,1
203337,55655,Motor,1098.06,503,0,3,1,Broker,0
203338,54794,Home,2333.62,716,3,2,1,Online,0
203339,50102,Motor,882.5,2986,1,6,0,Broker,0
203340,50714,Home,2010.45,392,3,4,0,Online,0
203341,50453,Motor,5140.7,3088,1,6,1,Online,0
203342,50493,Travel,3335.52,1699,2,6,0,Online,0
203343,53246,Home,4931.83,2501,4,4,0,Online,0
203344,51342,Motor,2014.05,1791,0,4,1,Online,0
203345,53260,Home,2630.3,1507,1,5,0,Broker,0
203346,55218,Home,623.36,2700,0,7,0,Online,0
203347,50245,Travel,1559.8,2610,1,8,0,Phone,1
203348,50814,Motor,442.13,3325,0,6,0,Online,1
203349,51432,Home,2149.82,2525,1,5,0,Online,0
203350,55755,Motor,1789.98,990,1,5,1,Online,0
203351,54260,Motor,1510.95,2696,0,3,0,Phone,0
203352,52369,Motor,1751.43,3489,1,2,1,Online,0
203353,52682,Home,2465.55,418,1,3,1,Online,0
203354,53655,Motor,2791.27,1132,2,5,1,Phone,1
203355,54188,Motor,876.71,248,1,2,0,Online,0
203356,54038,Travel,1199.78,1102,1,2,0,Broker,0
203357,52705,Home,2546.78,1168,0,2,1,Phone,0
203358,51853,Motor,5168.51,2776,1,2,0,Online,0
203359,52368,Home,3401.67,2254,4,2,1,Phone,0
203360,54748,Travel,1210.72,1672,0,5,1,Online,0
203361,54104,Motor,1255.92,3413,2,3,0,Online,1
203362,54241,Motor,1561.86,2327,2,8,1,Online,0
203363,52718,Motor,1282.81,3129,2,2,0,Online,0
203364,53191,Home,2137.04,1539,0,2,0,Phone,0
203365,55663,Home,2219.05,973,1,7,0,Phone,0
203366,50194,Travel,2879.51,2938,0,4,0,Online,0
203367,51651,Home,1143.86,2020,1,7,0,Phone,1
203368,55344,Motor,2281.33,2942,0,3,1,Online,0
203369,52620,Home,566.66,462,2,6,0,Broker,0
203370,55962,Home,4153.75,1318,1,3,0,Online,0
203371,53637,Home,2921.46,2617,1,9,0,Online,0
203372,55657,Home,3352.97,1784,4,4,0,Phone,0
203373,51719,Travel,2675.49,1610,2,4,0,Online,0
203374,50676,Motor,2117.51,2628,1,5,0,Online,0
203375,52954,Motor,2573.7,3439,0,3,1,Phone,0
203376,51829,Travel,4685.36,1889,2,4,0,Online,0
203377,55817,Motor,4484.13,2732,0,1,0,Online,0
203378,54579,Motor,2521.63,1695,1,6,0,Online,0
203379,52115,Motor,2833.09,782,2,4,0,Broker,0
203380,51561,Home,3736.64,2069,2,2,1,Online,0
203381,53834,Home,1495.09,1491,1,3,0,Broker,0
203382,50993,Home,1239.45,862,0,3,1,Phone,0
203383,51350,Home,8661.93,2005,1,0,0,Online,0
203384,53016,Motor,1636.25,507,2,4,0,Phone,0
203385,53437,Travel,195.86,3568,0,6,0,Broker,1
203386,53865,Motor,2843.29,2996,0,7,0,Online,0
203387,54423,Home,789.52,817,4,3,1,Phone,0
203388,54733,Motor,2547.63,2413,0,6,1,Phone,0
203389,52971,Motor,2400.71,3016,1,5,0,Phone,0
203390,50712,Motor,1417.71,3541,2,6,0,Online,1
203391,52465,Motor,4264.65,2989,4,3,0,Phone,0
203392,53626,Motor,2691.53,1006,0,4,0,Phone,0
203393,50193,Travel,223.44,1039,1,3,0,Phone,1
203394,50770,Home,2793.59,3356,1,2,0,Broker,0
203395,53844,Motor,1459.42,1557,0,6,0,Online,0
203396,53174,Home,1511.07,1386,2,4,0,Phone,1
203397,53331,Motor,934.15,1116,1,4,0,Online,0
203398,55916,Travel,276.32,3196,1,4,0,Online,0
203399,54987,Travel,6175.32,2017,1,1,0,Online,0
203400,55041,Motor,4632.93,1602,1,3,1,Broker,0
203401,52879,Motor,2843.87,2759,1,4,0,Online,0
203402,53678,Motor,1210.02,2058,1,7,0,Phone,0
203403,51564,Motor,596.66,302,2,4,0,Phone,0
203404,54038,Motor,1508.09,2405,2,5,0,Online,0
203405,54925,Motor,9460.92,2078,1,7,0,Phone,0
203406,50781,Home,1652.93,2977,2,3,0,Online,0
203407,54184,Motor,1581.07,65,0,5,1,Online,0
203408,54078,Travel,7673.72,1939,2,3,0,Online,1
203409,54356,Home,5243.92,2225,2,5,0,Broker,0
203410,52106,Travel,3354.9,2704,1,0,1,Phone,1
203411,52782,Home,1840.79,2677,1,3,0,Online,1
203412,52089,Motor,4802.83,922,1,0,0,Phone,0
203413,50659,Home,675.85,3241,0,3,0,Phone,0
203414,52954,Motor,1386.34,2060,1,4,1,Online,0
203415,54280,Travel,2766.24,1124,0,3,1,Phone,0
203416,52809,Motor,440.92,43,1,5,1,Online,0
203417,51019,Travel,2452.89,1130,2,3,0,Online,0
203418,54279,Home,3083.11,2664,2,6,0,Online,1
203419,54151,Motor,1032.02,3496,2,3,0,Online,0
203420,52635,Motor,2768.03,2317,1,5,0,Online,0
203421,55336,Travel,1690.39,3535,1,3,0,Online,0
203422,55442,Travel,1883.31,3417,2,2,1,Broker,0
203423,53876,Home,4836.75,2175,1,2,1,Phone,1
203424,53823,Motor,1883.73,1141,0,4,0,Broker,0
203425,52483,Travel,2913.72,1707,1,3,0,Online,0
203426,53457,Travel,7274.02,3395,1,3,0,Online,0
203427,54777,Travel,641.25,581,1,5,0,Phone,0
203428,52151,Travel,3156.33,1290,2,5,0,Broker,0
203429,54418,Motor,1459.56,2851,3,2,1,Online,0
203430,50175,Home,1044.24,2020,1,3,0,Phone,0
203431,53444,Travel,1475.86,1893,0,9,1,Online,0
203432,50359,Travel,980.41,1236,1,6,0,Online,0
203433,53423,Motor,3410.48,3107,2,5,0,Phone,0
203434,53550,Home,2164.13,3131,4,5,1,Online,0
203435,52568,Home,3820.01,1444,2,3,0,Broker,0
203436,55540,Motor,3426.33,795,1,3,1,Online,0
203437,50921,Motor,3175.64,2473,3,2,0,Phone,0
203438,52432,Home,1779.78,2908,2,6,1,Online,0
203439,54988,Motor,4445.99,3351,0,1,0,Phone,0
203440,50457,Home,6095.64,327,0,6,0,Phone,1
203441,50258,Motor,4093.0,2757,1,3,0,Broker,0
203442,53122,Motor,3812.26,445,2,6,0,Phone,0
203443,55580,Travel,3794.84,2033,2,5,0,Broker,0
203444,54021,Motor,1838.98,3021,1,5,0,Phone,0
203445,52501,Home,1998.13,2854,2,2,0,Online,1
203446,52100,Motor,1861.97,1198,3,6,1,Online,0
203447,52819,Home,3552.79,849,1,2,0,Online,0
203448,53870,Motor,852.51,238,3,6,0,Online,0
203449,50897,Motor,1857.78,1047,2,3,0,Broker,0
203450,54447,Home,2924.31,812,1,2,1,Online,0
203451,54715,Home,2128.31,2936,3,2,0,Online,0
203452,54659,Home,2627.14,1496,1,6,0,Broker,0
203453,52037,Motor,2525.6,366,2,4,0,Online,0
203454,51720,Home,3137.0,2514,2,6,1,Phone,0
203455,54602,Motor,2708.51,651,1,5,0,Phone,0
203456,50863,Motor,3476.64,3165,0,3,1,Online,0
203457,50110,Motor,1562.0,2428,0,5,1,Phone,0
203458,50343,Travel,107.66,1013,3,2,0,Online,1
203459,51528,Motor,2366.39,3505,5,3,0,Online,1
203460,51123,Home,209.66,2010,0,5,0,Phone,0
203461,54051,Motor,6549.58,98,2,3,0,Phone,0
203462,51406,Motor,961.53,3022,1,2,0,Online,0
203463,54088,Motor,4760.14,485,1,1,0,Broker,0
203464,55555,Home,2362.42,2486,1,5,0,Online,0
203465,52781,Travel,1710.7,1110,1,2,0,Online,0
203466,50056,Motor,1807.08,1632,0,6,0,Online,0
203467,50732,Home,3138.33,3242,0,4,1,Online,0
203468,53959,Motor,585.99,697,0,2,0,Phone,0
203469,52948,Motor,2447.7,895,6,7,1,Online,0
203470,51861,Home,1130.27,834,2,4,0,Online,1
203471,51387,Motor,1993.96,1381,2,3,0,Online,0
203472,50511,Home,2694.5,1252,1,4,0,Online,0
203473,50391,Home,934.19,139,2,3,0,Online,0
203474,55999,Home,970.45,2864,1,2,0,Online,0
203475,54981,Motor,1971.29,1794,2,4,0,Online,0
203476,52248,Motor,1983.86,1813,1,4,0,Online,0
203477,52678,Home,3821.05,1235,1,4,0,Online,0
203478,53840,Travel,1610.55,1539,1,4,0,Online,0
203479,53536,Home,2757.85,3161,0,2,0,Phone,0
203480,52895,Motor,2751.5,2100,0,2,0,Online,0
203481,55299,Motor,346.91,2470,0,3,1,Phone,0
203482,54599,Motor,1677.88,2474,2,3,0,Online,0
203483,53061,Travel,2117.72,949,1,3,0,Online,0
203484,51753,Motor,945.33,256,0,4,0,Broker,0
203485,53343,Home,7496.12,18,3,4,0,Phone,1
203486,50777,Motor,4634.49,70,0,4,1,Online,0
203487,51512,Home,1216.29,2877,2,1,0,Online,0
203488,55847,Motor,2789.27,2954,1,5,0,Phone,1
203489,55197,Motor,2663.89,2682,2,3,0,Online,0
203490,52765,Home,1415.05,1070,1,5,0,Phone,0
203491,51812,Home,3495.74,1147,1,3,1,Online,0
203492,55703,Motor,4898.54,1633,2,2,0,Phone,0
203493,51203,Motor,2603.59,3215,2,8,0,Phone,0
203494,53951,Motor,4209.26,3052,0,7,1,Phone,0
203495,51533,Motor,1625.38,1794,1,4,0,Phone,0
203496,53743,Travel,6451.3,3315,1,1,0,Online,0
203497,55907,Travel,2858.6,210,1,6,0,Phone,0
203498,55591,Motor,604.93,2396,1,6,0,Online,0
203499,51259,Home,2440.94,2782,0,1,0,Broker,0
203500,52384,Motor,5008.37,3018,1,4,0,Online,0
203501,54534,Motor,2185.63,2758,1,3,0,Phone,0
203502,52819,Motor,1745.48,3050,1,2,0,Phone,0
203503,51572,Home,3112.48,1875,2,5,0,Online,0
203504,52174,Travel,828.86,3447,1,7,0,Online,0
203505,51612,Motor,4891.13,1176,0,3,0,Phone,0
203506,50316,Home,3055.44,1191,4,6,0,Online,0
203507,51684,Home,2057.06,3446,0,5,0,Online,1
203508,52243,Motor,1666.17,2437,0,3,0,Phone,0
203509,51301,Home,1179.16,1722,1,4,0,Phone,0
203510,53823,Motor,1930.07,2841,2,5,1,Broker,0
203511,50737,Motor,1056.6,1628,0,4,1,Online,0
203512,53448,Motor,5660.45,260,1,4,0,Online,1
203513,52516,Travel,1814.4,1074,0,4,0,Broker,0
203514,53823,Motor,1303.3,706,0,5,0,Broker,0
203515,52667,Motor,4991.76,981,0,2,1,Online,0
203516,54047,Motor,3088.57,2483,1,2,0,Online,0
203517,51977,Motor,5215.92,1635,0,7,0,Online,0
203518,50608,Home,1642.28,2642,3,2,0,Online,0
203519,51163,Home,3923.23,2561,3,5,0,Online,1
203520,53080,Home,382.83,323,0,5,0,Online,1
203521,54709,Home,2177.93,1483,0,3,0,Broker,0
203522,54908,Motor,3102.23,728,0,8,0,Online,0
203523,52336,Travel,1943.56,3034,1,1,1,Online,0
203524,50642,Motor,884.27,2298,3,3,0,Online,0
203525,51498,Home,3431.22,3611,0,4,0,Phone,0
203526,55637,Motor,4192.77,3052,0,1,0,Online,0
203527,54061,Motor,1341.55,1272,1,5,0,Online,0
203528,53510,Motor,3515.15,628,2,1,0,Online,0
203529,52190,Home,3819.07,3326,1,5,1,Online,0
203530,55867,Travel,1702.64,363,1,8,0,Online,0
203531,50893,Home,521.25,3391,2,3,1,Online,1
203532,52848,Motor,1060.91,2770,3,1,0,Broker,0
203533,54431,Home,1423.64,1063,3,7,0,Online,0
203534,52934,Home,1585.98,2155,2,4,0,Phone,0
203535,55691,Home,2306.17,991,2,9,0,Online,0
203536,53741,Home,614.27,2489,0,3,0,Online,0
203537,50440,Travel,666.85,827,1,4,1,Online,0
203538,54887,Motor,4208.9,2523,2,4,0,Phone,1
203539,52958,Motor,789.83,1533,0,1,0,Online,1
203540,52810,Motor,1572.27,1724,1,4,0,Online,0
203541,55302,Home,3157.8,1689,3,2,0,Broker,0
203542,50979,Motor,3951.27,1515,1,4,0,Broker,0
203543,54957,Travel,1951.04,3350,1,1,1,Phone,0
203544,54854,Travel,5136.59,1610,1,8,1,Broker,0
203545,54077,Home,2269.2,2480,2,1,0,Online,0
203546,51379,Travel,952.02,978,2,4,0,Online,1
203547,53500,Motor,6097.34,3053,0,1,0,Online,0
203548,52158,Travel,4137.83,79,1,5,0,Phone,1
203549,50098,Travel,2932.32,3423,1,5,0,Broker,0
203550,50558,Motor,2199.82,2112,3,0,0,Online,0
203551,54710,Home,2633.8,628,0,7,0,Broker,0
203552,50896,Home,5442.83,493,2,3,0,Online,0
203553,53964,Motor,3114.56,1059,1,3,0,Phone,0
203554,52043,Motor,1270.64,2976,0,4,0,Broker,0
203555,52848,Home,2583.71,172,1,5,0,Online,1
203556,51624,Motor,2107.06,3222,0,4,0,Online,0
203557,50314,Motor,666.71,1531,2,5,0,Online,0
203558,55069,Motor,2333.42,3525,1,3,1,Online,0
203559,51762,Motor,1366.34,3536,0,5,0,Online,0
203560,51167,Motor,1928.69,2562,1,4,0,Online,0
203561,50800,Home,1469.96,2044,0,4,1,Online,0
203562,55295,Travel,1101.98,3607,1,4,1,Phone,0
203563,55056,Motor,563.24,3208,1,3,0,Online,0
203564,50681,Motor,841.99,1426,0,3,1,Online,0
203565,51068,Home,5931.16,767,1,5,0,Online,0
203566,53103,Motor,629.77,1743,0,3,0,Online,0
203567,55797,Travel,2659.71,1927,2,3,0,Phone,0
203568,53471,Travel,1747.73,629,2,2,1,Online,0
203569,51535,Motor,1012.9,1337,3,5,0,Online,0
203570,54680,Travel,2770.07,2756,1,7,0,Phone,0
203571,53120,Home,6214.03,3518,0,2,0,Online,1
203572,55652,Home,2516.91,3453,1,1,1,Online,0
203573,52249,Travel,975.38,15,2,5,0,Broker,0
203574,54437,Motor,2631.19,1284,0,5,1,Phone,0
203575,55051,Motor,1860.13,1422,0,5,0,Online,0
203576,52947,Travel,473.26,3313,1,9,1,Phone,1
203577,54638,Motor,1127.14,2272,2,5,0,Online,0
203578,52511,Home,3279.44,763,1,5,0,Phone,0
203579,55540,Motor,1377.83,997,1,4,0,Online,0
203580,54549,Motor,2617.02,2484,0,6,0,Phone,0
203581,53590,Motor,561.03,1617,0,5,1,Online,0
203582,51463,Home,682.03,3274,3,6,1,Online,0
203583,52227,Motor,5770.92,449,0,3,0,Online,0
203584,50159,Motor,3287.46,1486,1,4,0,Online,0
203585,53273,Travel,2655.96,656,1,8,1,Online,0
203586,52743,Home,2995.8,3531,1,3,1,Online,1
203587,50790,Travel,3680.97,735,2,3,0,Online,1
203588,50905,Motor,3058.63,2614,1,4,0,Online,0
203589,55361,Motor,1911.97,3565,0,6,0,Phone,0
203590,51638,Home,2451.63,1442,2,9,0,Phone,0
203591,55131,Home,284.41,3552,1,3,0,Phone,0
203592,54343,Motor,3238.29,615,0,3,0,Online,0
203593,51471,Motor,868.75,1347,1,7,1,Online,0
203594,50570,Home,2721.83,2761,0,3,0,Online,0
203595,54958,Motor,2783.44,1183,2,3,0,Online,0
203596,50035,Motor,2177.51,1372,1,8,0,Online,0
203597,55182,Home,1526.21,2654,0,5,0,Online,0
203598,52901,Home,3598.66,280,2,8,0,Online,0
203599,53450,Motor,1033.23,1991,0,3,1,Broker,0
203600,55423,Home,4046.19,497,2,3,0,Online,0
203601,54134,Motor,3247.91,1446,0,2,0,Online,0
203602,53471,Travel,757.02,1898,1,6,1,Online,0
203603,51881,Home,3135.34,2006,0,3,0,Online,0
203604,55172,Motor,3889.98,1260,0,7,1,Online,0
203605,55632,Home,1431.74,2175,0,5,0,Online,0
203606,50785,Home,4223.97,89,2,3,0,Online,0
203607,53749,Motor,1051.01,1678,2,4,1,Online,0
203608,55865,Home,2089.83,2676,1,2,0,Online,0
203609,55166,Motor,2052.67,2405,0,5,1,Online,0
203610,51846,Motor,1397.94,3349,3,7,1,Online,0
203611,50577,Motor,5956.67,876,4,3,0,Online,1
203612,50164,Home,2723.39,1399,2,3,0,Online,0
203613,54947,Motor,4375.48,185,1,4,0,Online,0
203614,55789,Motor,1393.67,2122,1,3,1,Phone,0
203615,50367,Home,3143.19,1074,1,3,1,Phone,0
203616,53345,Home,205.67,2912,1,5,0,Online,0
203617,55883,Home,3256.44,2300,1,5,0,Online,0
203618,51248,Home,2349.32,2394,1,0,1,Online,1
203619,53561,Motor,4309.1,3279,1,4,0,Broker,0
203620,50479,Motor,3256.02,480,1,6,1,Online,0
203621,55238,Travel,1147.33,2465,0,3,0,Phone,0
203622,53696,Motor,692.76,717,3,6,1,Online,0
203623,54051,Motor,1774.52,2274,1,1,1,Broker,0
203624,53151,Travel,2716.28,2526,0,2,0,Phone,0
203625,51336,Motor,3843.1,1543,2,2,0,Phone,0
203626,54785,Motor,4127.02,978,1,3,0,Online,0
203627,54247,Motor,3308.37,1553,0,6,1,Online,1
203628,52573,Motor,2212.99,3629,2,6,0,Broker,0
203629,53112,Home,3490.33,2867,1,4,0,Online,1
203630,54213,Motor,1561.17,144,1,4,0,Phone,0
203631,53025,Motor,679.54,2728,0,2,0,Online,0
203632,55216,Home,4102.18,1635,0,6,1,Online,0
203633,51784,Home,1482.05,3616,0,3,0,Online,0
203634,54520,Motor,939.03,511,2,5,0,Online,0
203635,54097,Motor,1821.42,821,2,3,1,Broker,1
203636,55987,Home,1714.09,1541,1,5,0,Broker,0
203637,51713,Motor,3499.0,3183,1,2,0,Online,0
203638,52790,Motor,2856.4,1525,0,4,1,Phone,0
203639,52025,Motor,2021.91,2491,1,4,1,Online,0
203640,50754,Motor,2109.59,2562,0,4,1,Phone,1
203641,55445,Home,1006.83,2098,0,2,1,Online,0
203642,53810,Home,9826.74,970,0,4,1,Online,0
203643,54282,Motor,736.28,119,1,2,0,Online,0
203644,55308,Motor,2997.75,2122,3,2,1,Phone,0
203645,52049,Home,2901.78,473,3,1,0,Online,1
203646,52295,Motor,4307.31,2773,0,5,0,Phone,1
203647,53354,Home,1500.93,103,0,5,0,Phone,0
203648,55026,Travel,2097.26,3321,1,3,0,Phone,0
203649,50060,Motor,984.74,3635,0,4,0,Phone,0
203650,55100,Travel,1257.7,606,1,3,1,Online,0
203651,51088,Home,3114.78,3584,1,3,0,Online,0
203652,53141,Motor,1453.39,485,1,6,1,Online,0
203653,50442,Motor,1808.63,3557,0,5,0,Phone,0
203654,51135,Home,7547.02,320,1,4,0,Online,0
203655,54918,Motor,4831.79,1930,2,3,0,Broker,0
203656,51497,Motor,900.35,1054,1,2,0,Broker,0
203657,52401,Motor,2057.55,821,0,5,0,Online,1
203658,52146,Home,3463.02,18,1,1,0,Phone,1
203659,52331,Motor,280.97,2543,1,6,1,Online,0
203660,52391,Motor,1331.2,2905,1,3,1,Phone,0
203661,51497,Motor,2948.52,779,0,5,0,Online,0
203662,51540,Motor,2929.85,2147,0,7,0,Broker,0
203663,54434,Home,5489.24,214,1,5,0,Phone,0
203664,54411,Motor,1826.36,1993,2,2,1,Broker,0
203665,50676,Motor,1231.75,2206,1,5,0,Online,0
203666,50550,Travel,2696.1,1003,2,4,0,Phone,1
203667,51222,Home,1720.9,367,0,4,1,Phone,0
203668,53579,Motor,3059.73,1843,1,4,0,Online,0
203669,53332,Home,2776.86,2171,0,3,0,Online,0
203670,51650,Motor,1353.91,1520,2,5,0,Online,0
203671,55139,Travel,1524.96,3616,0,3,0,Online,0
203672,54826,Motor,2437.96,2084,1,1,1,Phone,0
203673,51677,Motor,2806.11,2358,0,2,0,Phone,1
203674,50305,Travel,1796.11,3089,1,3,1,Phone,0
203675,50053,Motor,509.03,3413,0,8,1,Online,0
203676,54270,Motor,3119.06,1712,0,3,1,Online,0
203677,51027,Home,3521.44,2336,0,1,0,Phone,0
203678,53874,Home,1365.56,3415,1,1,0,Online,1
203679,54782,Motor,5283.08,2780,1,3,0,Online,0
203680,51246,Motor,1538.35,1776,2,1,0,Online,0
203681,53231,Motor,4546.35,338,0,6,0,Phone,0
203682,50691,Home,1945.08,2979,3,4,0,Broker,0
203683,55746,Home,1621.44,489,2,3,0,Broker,0
203684,51215,Motor,1141.23,845,1,4,1,Online,0
203685,55668,Home,2473.84,1237,0,3,0,Phone,0
203686,50570,Motor,2198.15,624,0,1,0,Online,0
203687,54713,Motor,1259.32,1732,3,3,1,Online,0
203688,50355,Travel,705.34,1590,0,5,0,Phone,1
203689,53183,Travel,2303.58,1304,1,1,0,Phone,1
203690,55181,Motor,248.35,3556,1,10,0,Online,0
203691,51853,Motor,5589.64,659,3,5,1,Online,0
203692,53428,Home,1012.52,2716,0,7,0,Phone,0
203693,51869,Motor,1304.31,1058,2,5,0,Online,0
203694,50107,Motor,228.17,455,2,4,0,Online,1
203695,51618,Motor,2429.9,2650,1,3,1,Phone,0
203696,52712,Home,935.67,940,2,12,0,Online,0
203697,54627,Home,2632.66,1615,2,3,0,Phone,1
203698,54243,Motor,1139.17,2590,1,4,1,Online,0
203699,54976,Motor,4728.23,2073,0,4,0,Phone,1
203700,52322,Motor,6130.33,1566,2,5,0,Phone,0
203701,50679,Home,2603.31,3329,1,8,0,Online,1
203702,51387,Motor,8154.94,1638,0,5,1,Broker,0
203703,55341,Home,2335.18,785,1,4,0,Broker,0
203704,53600,Motor,4685.9,735,0,4,0,Online,0
203705,52581,Travel,3205.62,1791,0,5,0,Phone,1
203706,50291,Motor,1887.22,2519,2,3,0,Online,0
203707,55275,Home,7521.74,3490,0,4,0,Online,0
203708,50271,Travel,1159.5,3322,0,3,0,Phone,0
203709,53961,Motor,3253.82,1381,3,7,0,Online,1
203710,51427,Motor,1059.19,2792,0,2,0,Online,0
203711,51318,Motor,1605.69,375,1,3,0,Phone,1
203712,51637,Motor,3522.45,3249,0,5,0,Phone,0
203713,53184,Motor,11486.94,1404,3,5,0,Phone,0
203714,54685,Motor,363.53,987,0,4,0,Online,0
203715,50049,Motor,1716.82,525,1,0,0,Online,0
203716,54048,Motor,4139.97,2740,1,4,0,Phone,1
203717,54068,Motor,1506.7,2356,1,4,0,Online,0
203718,52821,Home,2658.7,1049,2,1,1,Online,0
203719,55669,Home,2027.57,1936,2,3,0,Online,0
203720,55377,Home,2996.57,676,0,5,0,Phone,0
203721,50988,Motor,1304.46,2584,1,5,1,Phone,0
203722,51447,Home,5045.55,1341,2,5,0,Online,0
203723,53570,Motor,2599.27,2881,0,3,0,Phone,0
203724,51282,Home,1330.8,1379,1,7,0,Online,1
203725,52098,Home,6074.13,2415,2,4,1,Phone,1
203726,51667,Motor,1430.36,3339,1,8,0,Online,1
203727,51915,Travel,1865.22,2600,0,2,1,Phone,1
203728,51466,Home,774.85,2762,2,4,0,Broker,0
203729,51784,Motor,1068.85,2536,2,8,0,Phone,0
203730,55181,Travel,1791.73,3563,0,4,1,Phone,0
203731,50655,Motor,2137.57,2395,0,7,0,Online,1
203732,51566,Motor,265.21,896,0,3,1,Online,0
203733,51888,Motor,1752.2,941,0,5,0,Online,0
203734,53674,Motor,4589.67,2837,3,1,1,Phone,1
203735,53633,Travel,2444.31,3258,2,5,1,Phone,0
203736,54348,Motor,4184.12,1380,1,4,0,Phone,0
203737,54726,Motor,2486.26,802,1,5,0,Phone,0
203738,54882,Home,346.98,3251,1,7,0,Online,0
203739,55346,Travel,1060.42,3256,0,6,0,Online,1
203740,55910,Motor,480.24,3055,2,2,1,Online,1
203741,51468,Travel,671.84,1754,1,4,0,Phone,0
203742,54768,Travel,2198.44,131,1,2,1,Online,0
203743,53793,Home,1711.67,990,1,6,0,Online,0
203744,55961,Motor,2680.24,3503,0,3,1,Phone,0
203745,51092,Home,1091.19,3446,0,3,0,Online,0
203746,54392,Motor,2136.68,959,0,1,0,Online,0
203747,50544,Travel,1850.81,2899,1,3,0,Broker,1
203748,54484,Home,5889.68,2508,2,1,0,Online,0
203749,50991,Travel,2098.39,2007,2,5,0,Online,0
203750,53767,Home,1456.58,1450,2,5,1,Online,0
203751,54026,Motor,2744.55,488,3,4,0,Broker,1
203752,55776,Home,3263.28,3325,1,4,0,Online,1
203753,55584,Motor,5052.12,1933,2,5,0,Phone,0
203754,53859,Motor,488.52,1397,0,3,0,Online,0
203755,50727,Motor,6498.25,1850,1,6,1,Online,0
203756,51200,Home,3229.26,788,0,4,0,Online,0
203757,51710,Home,3131.2,1647,1,4,0,Online,0
203758,51577,Home,1182.25,1192,0,2,0,Online,0
203759,50765,Motor,1345.1,2868,1,7,0,Phone,0
203760,50353,Motor,2623.03,3632,0,3,0,Online,1
203761,53115,Motor,1574.87,1625,1,7,0,Online,0
203762,52988,Home,3636.28,1122,1,3,1,Phone,0
203763,50837,Travel,2845.21,1247,1,3,0,Phone,0
203764,55625,Motor,700.02,3501,0,4,1,Online,1
203765,52740,Motor,275.52,2694,3,2,0,Online,1
203766,54077,Motor,2918.55,528,1,0,0,Online,0
203767,53371,Home,799.87,1829,0,3,0,Online,1
203768,53653,Home,3623.19,283,2,3,0,Online,0
203769,55573,Home,511.54,2987,0,3,0,Broker,1
203770,55476,Home,1912.77,1606,0,0,0,Online,1
203771,54696,Home,1545.16,3224,0,5,0,Phone,0
203772,52404,Motor,1094.89,70,1,4,0,Broker,0
203773,53572,Motor,1884.85,1171,0,7,0,Online,0
203774,53038,Home,7402.69,2720,0,3,1,Online,0
203775,51547,Motor,1784.77,2970,1,4,0,Online,0
203776,55311,Home,2580.61,2610,1,7,0,Online,0
203777,54634,Motor,4667.99,1349,1,5,0,Phone,0
203778,55886,Home,1398.86,3543,1,5,0,Online,0
203779,50914,Travel,4693.08,1718,0,7,0,Broker,0
203780,52180,Home,875.29,2542,1,3,0,Online,1
203781,52041,Motor,1527.9,1568,0,2,0,Online,0
203782,54832,Home,904.44,530,1,0,0,Online,0
203783,52508,Home,6654.31,2400,1,3,0,Phone,0
203784,50779,Motor,6324.71,2363,0,5,1,Online,0
203785,53879,Motor,4728.31,1112,1,4,0,Online,0
203786,55972,Home,3943.47,2973,2,1,1,Online,0
203787,51336,Motor,1582.52,3133,2,3,0,Online,0
203788,51113,Home,2496.19,2797,2,6,1,Online,0
203789,55429,Home,11194.83,2494,2,3,0,Broker,0
